Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6lu7_idAABLgen10,-15.9,1.241,0.905
6lu7_idAABEgen10,-15.9,5.589,2.312
6lu7_idAACAgen10,-15.8,16.627,9.743
6lu7_idAABFgen10,-15.8,7.015,2.268
6lu7_idAADYgen9,-15.7,0,0
6lu7_idAAANgen10,-15.7,4.153,2.566
6lu7_idAACXgen9,-15.6,0,0
6lu7_idAABPgen10,-15.6,7.722,2.671
6lu7_idAAAVgen10,-15.6,0,0
6lu7_idAAAIgen9,-15.6,0,0
6lu7_idAAAIgen10,-15.6,0,0
6lu7_idAAAFgen10,-15.6,16.644,9.887
6lu7_idAAACgen10,-15.6,3.598,2.163
6lu7_idAAESgen9,-15.5,0,0
6lu7_idAACXgen9,-15.5,7.649,3.644
6lu7_idAACKgen9,-15.5,0,0
6lu7_idAACBgen10,-15.5,6.001,2.261
6lu7_idAACAgen10,-15.5,6.961,2.314
6lu7_idAABYgen10,-15.5,3.527,2.158
6lu7_idAABLgen9,-15.5,0,0
6lu7_idAABLgen10,-15.5,20.965,17.267
6lu7_idAAAJgen10,-15.5,7.758,2.646
6lu7_idAAAHgen10,-15.5,6.66,2.946
6lu7_idAAAGgen10,-15.5,6.653,2.957
6lu7_idAAAXgen10,-15.4,0,0
6lu7_idAAANgen10,-15.4,7.049,2.843
6lu7_idAADIgen9,-15.3,7.746,3.687
6lu7_idAADIgen9,-15.3,0,0
6lu7_idAACBgen10,-15.3,9.487,1.819
6lu7_idAACAgen10,-15.3,6.456,2.289
6lu7_idAABKgen10,-15.3,24.376,20.529
6lu7_idAABGgen10,-15.3,6.798,2.888
6lu7_idAABFgen10,-15.3,7.226,2.68
6lu7_idAAAUgen10,-15.3,14.326,8.245
6lu7_idAAEFgen9,-15.2,7.738,3.773
6lu7_idAAEFgen9,-15.2,0,0
6lu7_idAACZgen9,-15.2,6.7,2.953
6lu7_idAABPgen10,-15.2,24.354,20.575
6lu7_idAABPgen10,-15.2,14.514,8.359
6lu7_idAABKgen10,-15.2,7.881,1.921
6lu7_idAAASgen10,-15.2,2.562,1.513
6lu7_idAAASgen10,-15.2,0,0
6lu7_idAAANgen10,-15.2,15.072,9.241
6lu7_idAAEUgen9,-15.1,6.893,2.992
6lu7_idAAEUgen9,-15.1,0,0
6lu7_idAACAgen10,-15.1,21.223,15.608
6lu7_idAABPgen10,-15.1,6.475,3.683
6lu7_idAABPgen10,-15.1,23.537,19.588
6lu7_idAABOgen10,-15.1,0,0
6lu7_idAABFgen9,-15.1,0,0
6lu7_idAAAJgen10,-15.1,23.537,19.574
6lu7_idAAAJgen10,-15.1,14.495,8.282
6lu7_idAAAFgen10,-15.1,6.545,2.396
6lu7_idAACCgen10,-15,20.728,17.132
6lu7_idAACCgen10,-15,7.003,3.17
6lu7_idAACBgen10,-15,7.772,1.241
6lu7_idAACAgen10,-15,17.37,11.625
6lu7_idAABRgen9,-15,0,0
6lu7_idAABLgen10,-15,7.701,1.149
6lu7_idAABKgen10,-15,7.712,2.652
6lu7_idAAAVgen10,-15,7.272,1.824
6lu7_idAAAUgen10,-15,7.809,2.769
6lu7_idAAANgen10,-15,24.999,19.844
6lu7_idAAAFgen10,-15,7.608,1.295
6lu7_idAACAgen10,-14.9,24.415,20.733
6lu7_idAABKgen10,-14.9,36.528,33.186
6lu7_idAABGgen10,-14.9,2.826,1.717
6lu7_idAABEgen10,-14.9,15.774,13.263
6lu7_idAAAVgen10,-14.9,6.716,1.325
6lu7_idAAAUgen10,-14.9,7.063,2.763
6lu7_idAAAQgen10,-14.9,6.973,2.384
6lu7_idAAANgen10,-14.9,5.727,3.445
6lu7_idAAAGgen10,-14.9,4.185,2.621
6lu7_idAABXgen10,-14.8,21.454,17.343
6lu7_idAABXgen10,-14.8,7.562,1.496
6lu7_idAABRgen9,-14.8,8.214,1.782
6lu7_idAABQgen10,-14.8,21.449,17.275
6lu7_idAABQgen10,-14.8,7.568,1.533
6lu7_idAABFgen10,-14.8,7.777,3.118
6lu7_idAABBgen10,-14.8,7.006,2.865
6lu7_idAABBgen10,-14.8,24.922,19.714
6lu7_idAAAUgen10,-14.8,23.406,19.542
6lu7_idAAANgen10,-14.8,23.555,19.705
6lu7_idAACZgen9,-14.7,4.356,2.762
6lu7_idAABYgen10,-14.7,6.759,2.798
6lu7_idAABXgen10,-14.7,7.034,3.031
6lu7_idAABQgen10,-14.7,7.017,3.224
6lu7_idAABPgen10,-14.7,38.079,34.399
6lu7_idAABKgen10,-14.7,7.035,2.292
6lu7_idAABFgen10,-14.7,7.731,1.985
6lu7_idAABFgen10,-14.7,9.639,2.977
6lu7_idAABEgen10,-14.7,21.563,17.432
6lu7_idAAAUgen10,-14.7,24.305,20.451
6lu7_idAAAJgen10,-14.7,24.297,20.522
6lu7_idAAAFgen10,-14.7,4.497,2.3
6lu7_idAAAFgen10,-14.7,24.383,20.752
6lu7_idAAAFgen10,-14.7,7.258,3.166
6lu7_idAABXgen10,-14.6,35.228,31.791
6lu7_idAABPgen10,-14.6,7.108,2.878
6lu7_idAABEgen10,-14.6,35.229,31.732
6lu7_idAABEgen10,-14.6,7.021,3.113
6lu7_idAAAVgen10,-14.6,6.792,2.026
6lu7_idAAAJgen10,-14.6,38.299,34.537
6lu7_idAAAIgen10,-14.6,9.569,1.858
6lu7_idAAEUgen9,-14.5,4.362,2.797
6lu7_idAAAIgen10,-14.5,6.329,2.465
6lu7_idAAAIgen10,-14.5,5.752,1.996
6lu7_idAAACgen10,-14.5,32.125,28.824
6lu7_idAAACgen10,-14.5,7.549,1.993
6lu7_idAACCgen10,-14.4,34.894,31.457
6lu7_idAABYgen10,-14.4,8.081,2.57
6lu7_idAABYgen10,-14.4,6.961,3.871
6lu7_idAABQgen10,-14.4,15.852,13.394
6lu7_idAABLgen9,-14.4,5.829,1.991
6lu7_idAABFgen10,-14.4,6.526,2.678
6lu7_idAABFgen10,-14.4,16.731,10.896
6lu7_idAAACgen10,-14.4,7.028,3.897
6lu7_idAACBgen10,-14.3,16.16,12.722
6lu7_idAABYgen10,-14.3,32.059,28.748
6lu7_idAABFgen9,-14.3,14.527,13.17
6lu7_idAABEgen10,-14.3,6.986,4.192
6lu7_idAABEgen10,-14.3,5.312,1.958
6lu7_idAABBgen10,-14.3,7.269,2.662
6lu7_idAAAXgen9,-14.3,19.974,17.177
6lu7_idAAAQgen10,-14.3,26.371,21.185
6lu7_idAAAIgen10,-14.3,7.848,1.403
6lu7_idAAACgen10,-14.3,8.088,2.546
6lu7_idAACKgen9,-14.2,6.993,3.151
6lu7_idAABQgen10,-14.2,35.251,31.802
6lu7_idAABLgen9,-14.2,6.363,2.422
6lu7_idAABBgen10,-14.2,23.336,19.623
6lu7_idAAAVgen10,-14.2,5.353,1.474
6lu7_idAAAQgen10,-14.2,20.858,15.292
6lu7_idAAAQgen10,-14.2,7.633,2.475
6lu7_idAAAQgen10,-14.2,6.921,2.351
6lu7_idAAEFgen9,-14.1,3.367,1.528
6lu7_idAADYgen9,-14.1,9.121,1.514
6lu7_idAADYgen9,-14.1,6.728,1.475
6lu7_idAACXgen9,-14.1,40.41,36.504
6lu7_idAACXgen9,-14.1,4.156,2.511
6lu7_idAACKgen9,-14.1,2.651,1.684
6lu7_idAACBgen10,-14.1,15.525,12.784
6lu7_idAABXgen10,-14.1,3.763,2.315
6lu7_idAABQgen10,-14.1,3.677,2.253
6lu7_idAABFgen9,-14.1,5.643,2.488
6lu7_idAAAXgen9,-14.1,7.168,2.283
6lu7_idAAAHgen10,-14.1,7.385,2.078
6lu7_idAAAHgen10,-14.1,7.98,2.635
6lu7_idAAAGgen10,-14.1,7.375,2.054
6lu7_idAAEKgen9,-14,0,0
6lu7_idAADYgen9,-14,42.692,37.468
6lu7_idAACBgen10,-14,9.285,2.633
6lu7_idAAAXgen10,-14,7.066,3.126
6lu7_idAAAVgen10,-14,6.227,1.748
6lu7_idAACZgen9,-13.9,6.161,3.731
6lu7_idAACXgen9,-13.9,13.01,10.775
6lu7_idAACBgen10,-13.9,7.4,2.281
6lu7_idAAAXgen10,-13.9,4.494,2.919
6lu7_idAAAGgen10,-13.9,32.012,28.738
6lu7_idAAAGgen10,-13.9,8.021,2.646
6lu7_idAADYgen9,-13.8,43.377,37.944
6lu7_idAACXgen9,-13.8,10.087,3.078
6lu7_idAACBgen10,-13.8,14.162,9.04
6lu7_idAAAHgen10,-13.8,32.018,28.757
6lu7_idAAESgen9,-13.7,40.838,36.655
6lu7_idAAESgen9,-13.7,12.987,10.777
6lu7_idAAEKgen9,-13.7,37.88,36.282
6lu7_idAAEKgen9,-13.7,37.545,36.931
6lu7_idAAEFgen9,-13.7,40.828,36.699
6lu7_idAAEFgen9,-13.7,13.015,10.78
6lu7_idAADIgen9,-13.7,43.015,37.654
6lu7_idAADIgen9,-13.7,17.419,13.671
6lu7_idAABYgen10,-13.7,10.626,6.821
6lu7_idAABYgen10,-13.7,8.656,4.506
6lu7_idAABGgen10,-13.7,8.488,2.724
6lu7_idAABFgen9,-13.7,8.663,2.76
6lu7_idAABFgen9,-13.7,19.397,17.107
6lu7_idAAAVgen10,-13.7,15.519,13.575
6lu7_idAAAVgen10,-13.7,8.863,2.369
6lu7_idAAAIgen10,-13.7,16.271,12.783
6lu7_idAAACgen10,-13.7,6.958,2.606
6lu7_idAAACgen10,-13.7,8.854,4.658
6lu7_idAAESgen9,-13.6,4.245,2.543
6lu7_idAAEGgen9,-13.6,0,0
6lu7_idAAEFgen9,-13.6,10.234,3.184
6lu7_idAADYgen9,-13.6,36.912,30.603
6lu7_idAADIgen9,-13.6,9.643,2.256
6lu7_idAACZgen9,-13.6,7.434,2.083
6lu7_idAABYgen10,-13.6,39.746,35.327
6lu7_idAABRgen9,-13.6,4.892,1.324
6lu7_idAABLgen9,-13.6,16.318,12.772
6lu7_idAABFgen9,-13.6,18.303,16.094
6lu7_idAAAVgen10,-13.6,8.401,4.04
6lu7_idAAASgen10,-13.6,8.099,1.278
6lu7_idAAAIgen9,-13.6,18.421,11.831
6lu7_idAAAIgen10,-13.6,19.509,13.233
6lu7_idAAACgen10,-13.6,29.438,28.607
6lu7_idAAESgen9,-13.5,10.183,3.128
6lu7_idAACZgen9,-13.5,7.969,2.603
6lu7_idAACXgen9,-13.5,13.656,11.121
6lu7_idAABRgen9,-13.5,15.959,13.746
6lu7_idAABOgen10,-13.5,4.464,2.865
6lu7_idAABGgen10,-13.5,6.867,2.369
6lu7_idAAAXgen9,-13.5,9.679,3.864
6lu7_idAAASgen10,-13.5,25.567,21.558
6lu7_idAAAIgen10,-13.5,7.219,2.418
6lu7_idAAAGgen10,-13.5,8.382,4.432
6lu7_idAAAAgen11,-13.5,0,0
6lu7_idAAESgen9,-13.4,7.662,3.179
6lu7_idAAEKgen9,-13.4,3.99,1.55
6lu7_idAAEGgen9,-13.4,37.639,31.197
6lu7_idAADYgen9,-13.4,11.353,2.404
6lu7_idAACXgen9,-13.4,5.995,1.944
6lu7_idAABLgen9,-13.4,14.585,9.122
6lu7_idAAAIgen10,-13.4,15.49,12.701
6lu7_idAAAHgen10,-13.4,29.447,28.623
6lu7_idAAAGgen10,-13.4,16.414,10.231
6lu7_idAAAGgen10,-13.4,29.499,28.676
6lu7_idAAAAgen11,-13.4,22.229,18.48
6lu7_idAAESgen9,-13.3,4.817,2.264
6lu7_idAAEKgen9,-13.3,32.555,26.572
6lu7_idAAEKgen9,-13.3,37.68,37.234
6lu7_idAAEKgen9,-13.3,35.103,30.072
6lu7_idAAEKgen9,-13.3,36.74,33.673
6lu7_idAABLgen9,-13.3,9.32,2.708
6lu7_idAABLgen9,-13.3,15.521,12.739
6lu7_idAAASgen10,-13.3,3.742,1.852
6lu7_idAAAHgen10,-13.3,16.399,10.293
6lu7_idAAEUgen9,-13.2,24.03,19.814
6lu7_idAAESgen9,-13.2,11.086,5.527
6lu7_idAAEKgen9,-13.2,5.873,2.3
6lu7_idAADIgen9,-13.2,17.404,13.871
6lu7_idAABRgen9,-13.2,8.656,1.728
6lu7_idAABLgen9,-13.2,7.503,2.277
6lu7_idAABFgen9,-13.2,40.325,36.119
6lu7_idAABFgen9,-13.2,26.476,22.628
6lu7_idAAAXgen10,-13.2,2.42,1.546
6lu7_idAAAIgen9,-13.2,6.829,1.814
6lu7_idAAEUgen9,-13.1,6.068,3.785
6lu7_idAAESgen9,-13.1,13.649,11.124
6lu7_idAAEFgen9,-13.1,13.62,11.128
6lu7_idAACZgen9,-13.1,31.983,28.588
6lu7_idAACXgen9,-13.1,34.19,29.272
6lu7_idAACKgen9,-13.1,7.744,2.431
6lu7_idAABRgen9,-13.1,28.41,27.846
6lu7_idAABRgen9,-13.1,6.362,3.332
6lu7_idAABOgen10,-13.1,7.176,2.91
6lu7_idAABLgen9,-13.1,11.861,6.561
6lu7_idAAEUgen9,-13,6.849,2.789
6lu7_idAAEUgen9,-13,31.895,28.568
6lu7_idAAEGgen9,-13,7.718,2.522
6lu7_idAAEGgen9,-13,16.204,12.374
6lu7_idAADIgen9,-13,36.382,30.544
6lu7_idAACZgen9,-13,16.379,10.345
6lu7_idAABRgen9,-13,6.468,2.331
6lu7_idAABRgen9,-13,16.101,13.422
6lu7_idAABFgen9,-13,32.271,27.918
6lu7_idAAAXgen10,-13,2.763,1.602
6lu7_idAAAXgen10,-13,6.766,2.798
6lu7_idAAEGgen9,-12.9,18.669,12.377
6lu7_idAAEGgen9,-12.9,37.885,34.118
6lu7_idAAEGgen9,-12.9,13.144,10.622
6lu7_idAAEFgen9,-12.9,7.586,3.535
6lu7_idAADIgen9,-12.9,28.534,24.188
6lu7_idAADIgen9,-12.9,28.268,24.069
6lu7_idAACZgen9,-12.9,29.419,28.581
6lu7_idAAAXgen10,-12.9,16.409,10.549
6lu7_idAAASgen10,-12.9,7.236,2.552
6lu7_idAAASgen10,-12.9,24.824,19.999
6lu7_idAAAIgen9,-12.9,8.06,1.637
6lu7_idAAEUgen9,-12.8,25.454,20.286
6lu7_idAAEGgen9,-12.8,18.381,12.147
6lu7_idAAEGgen9,-12.8,26.733,25.168
6lu7_idAAEFgen9,-12.8,24.429,20.564
6lu7_idAADYgen9,-12.8,40.781,35.758
6lu7_idAACKgen9,-12.8,7.009,3.104
6lu7_idAACKgen9,-12.8,16.515,10.528
6lu7_idAABOgen10,-12.8,8.064,2.173
6lu7_idAAASgen10,-12.8,40.936,35.896
6lu7_idAAAAgen11,-12.8,8.704,5.354
6lu7_idAABOgen10,-12.7,24.375,20.295
6lu7_idAAASgen10,-12.7,6.399,3.309
6lu7_idAAAIgen9,-12.7,7.699,2.505
6lu7_idAAEUgen9,-12.6,38.585,35.146
6lu7_idAACKgen9,-12.6,10.754,2.586
6lu7_idAAAAgen11,-12.6,2.226,1.532
6lu7_idAACKgen9,-12.5,38.857,35.252
6lu7_idAABOgen10,-12.5,38.96,35.314
6lu7_idAAAXgen10,-12.5,38.864,35.28
6lu7_idAAAXgen10,-12.5,10.678,7.66
6lu7_idAAAAgen11,-12.5,29.928,27.104
6lu7_idAABOgen10,-12.4,7.183,2.827
6lu7_idAAAAgen11,-12.4,5.83,3.054
6lu7_idAAAAgen11,-12.3,39.147,34.978
6lu7_idAAAAgen11,-12.3,35.411,34.343
6lu7_idAAAAgen11,-12.2,13.292,10.346
6lu7_idABSIgen0,-10.7,0,0
6lu7_idABSIgen0,-10.4,6.207,3.405
6lu7_idABSIgen0,-9.9,8.85,4.235
6lu7_idABSHgen0,-9.9,0,0
6lu7_idABSKgen0,-9.7,0,0
6lu7_idABSHgen0,-9.7,21.295,19.306
6lu7_idABSHgen0,-9.6,33.441,31.482
6lu7_idABSHgen0,-9.5,13.878,8.403
6lu7_idABSIgen0,-9.4,15.937,11.922
6lu7_idABSIgen0,-9.4,9.803,1.773
6lu7_idABSHgen0,-9.4,8.525,6.413
6lu7_idABSIgen0,-9.3,8.821,5.617
6lu7_idABSIgen0,-9.3,13.664,11.191
6lu7_idABSIgen0,-9.2,21.573,20.271
6lu7_idABSHgen0,-9.2,24.853,20.561
6lu7_idABSHgen0,-9.2,28.779,23.972
6lu7_idABSNgen0,-9.1,0,0
6lu7_idABSKgen0,-9.1,2.094,1.373
6lu7_idABSKgen0,-9.1,7.142,3.324
6lu7_idABSIgen0,-9.1,41.237,36.991
6lu7_idABSHgen0,-8.9,14.812,8.359
6lu7_idABSNgen0,-8.8,25.063,19.892
6lu7_idABSNgen0,-8.8,23.874,20.613
6lu7_idABSHgen0,-8.8,24.197,19.867
6lu7_idABSRgen0,-8.5,0,0
6lu7_idABSKgen0,-8.5,7.864,2.57
6lu7_idABSRgen0,-8.4,24.596,20.813
6lu7_idABSNgen0,-8.4,9.097,3.673
6lu7_idABSKgen0,-8.4,7.236,3.899
6lu7_idABSKgen0,-8.4,24.334,20.685
6lu7_idABSRgen0,-8.3,8.277,4.041
6lu7_idABSRgen0,-8.3,6.494,2.977
6lu7_idABSRgen0,-8.3,10.692,2.2
6lu7_idABSKgen0,-8.3,5.246,3.004
6lu7_idABSKgen0,-8.2,7.115,3.333
6lu7_idABSKgen0,-8.2,5.124,3.41
6lu7_idABSSgen0,-8.1,26.228,20.192
6lu7_idABSSgen0,-8.1,1.951,0.086
6lu7_idABSSgen0,-8.1,0,0
6lu7_idABSNgen0,-8.1,10.005,4.524
6lu7_idABSNgen0,-8.1,27.04,22.706
6lu7_idABSNgen0,-8.1,27.269,20.589
6lu7_idABSLgen0,-8.1,0,0
6lu7_idABSNgen0,-8,24.813,20.51
6lu7_idABSLgen0,-8,5.043,1.571
6lu7_idABSLgen0,-8,24.11,19.502
6lu7_idABSTgen0,-7.9,22.592,18.516
6lu7_idABSTgen0,-7.9,0,0
6lu7_idABSRgen0,-7.9,12.329,3.102
6lu7_idABSRgen0,-7.9,10.13,3.095
6lu7_idABSNgen0,-7.9,8.686,3.313
6lu7_idABSLgen0,-7.9,23.092,19.662
6lu7_idABSRgen0,-7.8,6.467,2.724
6lu7_idABSRgen0,-7.8,16.985,12.807
6lu7_idABSLgen0,-7.8,24.935,20.533
6lu7_idABSTgen0,-7.7,22.513,18.291
6lu7_idABSTgen0,-7.7,37.412,34.085
6lu7_idABSTgen0,-7.7,14.633,7.133
6lu7_idABSMgen0,-7.7,0,0
6lu7_idABSLgen0,-7.7,21.094,19.25
6lu7_idABSLgen0,-7.7,33.256,28.803
6lu7_idABSLgen0,-7.7,21.754,19.491
6lu7_idABSTgen0,-7.6,25.636,20.982
6lu7_idABSTgen0,-7.6,5.361,2.454
6lu7_idABSSgen0,-7.6,10.687,2.958
6lu7_idABSSgen0,-7.6,8.858,4.358
6lu7_idABSSgen0,-7.6,36.417,29.005
6lu7_idABSPgen0,-7.6,0,0
6lu7_idABSMgen0,-7.6,7.693,2.201
6lu7_idABSLgen0,-7.6,23.704,20.054
6lu7_idABSTgen0,-7.5,25.005,20.347
6lu7_idABSTgen0,-7.5,24.025,19.574
6lu7_idABSSgen0,-7.5,18.237,9.566
6lu7_idABSSgen0,-7.5,12.543,4.029
6lu7_idABSSgen0,-7.5,2.583,1.476
6lu7_idABSPgen0,-7.4,19.326,17.899
6lu7_idABSMgen0,-7.4,7.032,2.732
6lu7_idABSPgen0,-7.3,31.21,26.873
6lu7_idABSPgen0,-7.3,5.559,4.052
6lu7_idABSPgen0,-7.3,22.605,19.604
6lu7_idABSMgen0,-7.3,24.709,21.382
6lu7_idABSMgen0,-7.2,17.329,14.764
6lu7_idABSPgen0,-7.1,20.687,18.75
6lu7_idABSMgen0,-7.1,3.15,2.505
6lu7_idABSMgen0,-7.1,24.099,20.692
6lu7_idABSMgen0,-7.1,8.306,3.126
6lu7_idABSMgen0,-7.1,37.353,32.601
6lu7_idABSPgen0,-7,22.842,19.289
6lu7_idABSPgen0,-6.9,24.279,18.593
6lu7_idABSPgen0,-6.9,5.739,4.686
6lu7_idABSQgen0,-6.4,4.948,3.302
6lu7_idABSQgen0,-6.4,0,0
6lu7_idABSQgen0,-6.1,6.405,4.05
6lu7_idABSQgen0,-6,4.854,3.225
6lu7_idABSQgen0,-6,4.728,2.394
6lu7_idABSQgen0,-6,5.328,2.883
6lu7_idABSQgen0,-5.9,39.358,37.691
6lu7_idABSQgen0,-5.9,5.005,3.056
6lu7_idABSQgen0,-5.8,16.875,14.048
